Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Trip duration(mins),Time of day
2248,City,125,Trip Completed,12/07/2016 18:23,12/07/2016 19:01,38,Evening
2540,Airport,125,Trip Completed,12/07/2016 21:15,12/07/2016 22:01,46,Night
3037,Airport,125,Trip Completed,13/07/2016 07:33,13/07/2016 08:27,54,Early Morning
3419,Airport,125,Trip Completed,13/07/2016 15:42,13/07/2016 16:10,28,Daytime
3987,City,125,Trip Completed,13/07/2016 23:18,13/07/2016 23:57,39,Night
4458,City,125,Trip Completed,14/07/2016 08:38,14/07/2016 09:44,66,Early Morning
4987,Airport,125,Trip Completed,14/07/2016 18:46,14/07/2016 19:52,66,Evening
5868,City,125,Trip Completed,15/07/2016 09:16,15/07/2016 10:34,79,Early Morning
6413,Airport,125,Trip Completed,15/07/2016 19:40,15/07/2016 20:18,38,Evening
6533,City,125,Trip Completed,15/07/2016 20:52,15/07/2016 21:25,33,Night
90,Airport,126,Trip Completed,11/07/2016 04:53,11/07/2016 05:34,41,Early Morning
532,City,126,Trip Completed,11/07/2016 09:53,11/07/2016 11:11,78,Early Morning
1110,City,126,Trip Completed,11/07/2016 20:17,11/07/2016 21:30,73,Night
1759,Airport,126,Trip Completed,12/07/2016 08:46,12/07/2016 09:56,70,Early Morning
2147,City,126,Trip Completed,12/07/2016 17:21,12/07/2016 18:27,66,Evening
3254,Airport,126,Trip Completed,13/07/2016 10:11,13/07/2016 11:06,55,Daytime
3381,Airport,126,Trip Completed,13/07/2016 14:25,13/07/2016 15:15,50,Daytime
3656,City,126,Trip Completed,13/07/2016 19:11,13/07/2016 20:32,81,Evening
3948,Airport,126,Trip Completed,13/07/2016 22:37,13/07/2016 23:13,35,Night
4520,City,126,Trip Completed,14/07/2016 09:23,14/07/2016 10:19,56,Early Morning
4723,Airport,126,Trip Completed,14/07/2016 13:50,14/07/2016 14:36,46,Daytime
5176,City,126,Trip Completed,14/07/2016 20:37,14/07/2016 21:38,60,Night
6338,City,126,Trip Completed,15/07/2016 18:46,15/07/2016 19:52,66,Evening
6557,Airport,126,Trip Completed,15/07/2016 21:00,15/07/2016 21:40,40,Night
504,City,127,Trip Completed,11/07/2016 09:40,11/07/2016 10:48,68,Early Morning
640,Airport,127,Trip Completed,11/07/2016 12:27,11/07/2016 13:39,72,Daytime
1206,City,127,Trip Completed,11/07/2016 21:24,11/07/2016 22:14,50,Night
1851,Airport,127,Trip Completed,12/07/2016 09:48,12/07/2016 10:58,70,Early Morning
2412,Airport,127,Trip Completed,12/07/2016 19:59,12/07/2016 20:58,59,Evening
3300,Airport,127,Trip Completed,13/07/2016 11:42,13/07/2016 12:50,68,Daytime
3648,City,127,Trip Completed,13/07/2016 19:13,13/07/2016 19:58,45,Evening
6020,City,127,Trip Completed,15/07/2016 12:46,15/07/2016 13:25,39,Daytime
6682,City,127,Trip Completed,15/07/2016 22:35,15/07/2016 23:03,28,Night
878,City,128,Trip Completed,11/07/2016 18:09,11/07/2016 18:49,40,Evening
1014,Airport,128,Trip Completed,11/07/2016 19:14,11/07/2016 20:06,52,Evening
1628,Airport,128,Trip Completed,12/07/2016 07:05,12/07/2016 08:17,72,Early Morning
2416,City,128,Trip Completed,12/07/2016 20:06,12/07/2016 21:09,63,Night
2974,Airport,128,Trip Completed,13/07/2016 06:46,13/07/2016 08:04,78,Early Morning
3273,Airport,128,Trip Completed,13/07/2016 10:38,13/07/2016 11:15,36,Daytime
4210,City,128,Trip Completed,14/07/2016 05:38,14/07/2016 06:44,66,Early Morning
4454,City,128,Trip Completed,14/07/2016 08:32,14/07/2016 09:21,49,Early Morning
4732,Airport,128,Trip Completed,14/07/2016 14:13,14/07/2016 15:12,58,Daytime
5024,City,128,Trip Completed,14/07/2016 19:09,14/07/2016 20:20,71,Evening
5799,Airport,128,Trip Completed,15/07/2016 08:41,15/07/2016 09:11,30,Early Morning
6676,Airport,128,Trip Completed,15/07/2016 22:25,15/07/2016 23:43,78,Night
343,City,129,Trip Completed,11/07/2016 07:57,11/07/2016 08:55,58,Early Morning
1002,Airport,129,Trip Completed,11/07/2016 19:14,11/07/2016 20:01,47,Evening
1571,Airport,129,Trip Completed,12/07/2016 06:28,12/07/2016 07:41,73,Early Morning
1954,Airport,129,Trip Completed,12/07/2016 11:43,12/07/2016 12:08,25,Daytime
3436,Airport,129,Trip Completed,13/07/2016 16:11,13/07/2016 17:07,56,Evening
5193,Airport,129,Trip Completed,14/07/2016 20:45,14/07/2016 21:30,45,Night
5555,City,129,Trip Completed,15/07/2016 05:44,15/07/2016 06:28,44,Early Morning
5674,Airport,129,Trip Completed,15/07/2016 07:06,15/07/2016 07:47,41,Early Morning
6596,City,129,Trip Completed,15/07/2016 21:33,15/07/2016 22:22,49,Night
123,City,130,Trip Completed,11/07/2016 05:12,11/07/2016 06:14,62,Early Morning
479,Airport,130,Trip Completed,11/07/2016 09:27,11/07/2016 10:44,77,Early Morning
657,City,130,Trip Completed,11/07/2016 12:55,11/07/2016 13:46,51,Daytime
975,Airport,130,Trip Completed,11/07/2016 18:54,11/07/2016 20:05,71,Evening
1307,Airport,130,Trip Completed,11/07/2016 22:42,11/07/2016 23:07,25,Night
1672,City,130,Trip Completed,12/07/2016 07:37,12/07/2016 08:13,36,Early Morning
1942,Airport,130,Trip Completed,12/07/2016 11:26,12/07/2016 12:27,61,Daytime
3382,City,130,Trip Completed,13/07/2016 14:24,13/07/2016 15:19,54,Daytime
4284,Airport,130,Trip Completed,14/07/2016 06:33,14/07/2016 07:10,37,Early Morning
6734,Airport,130,Trip Completed,15/07/2016 23:37,16/07/2016 00:25,48,Night
281,City,131,Trip Completed,11/07/2016 07:01,11/07/2016 08:10,69,Early Morning
1902,City,131,Trip Completed,12/07/2016 10:34,12/07/2016 11:46,72,Daytime
2691,Airport,131,Trip Completed,13/07/2016 00:44,13/07/2016 01:41,57,Night
4430,City,131,Trip Completed,14/07/2016 08:21,14/07/2016 08:58,37,Early Morning
4779,City,131,Trip Completed,14/07/2016 16:31,14/07/2016 16:59,28,Evening
5097,City,131,Trip Completed,14/07/2016 19:52,14/07/2016 20:49,57,Evening
405,City,132,Trip Completed,11/07/2016 08:29,11/07/2016 09:35,66,Early Morning
585,City,132,Trip Completed,11/07/2016 11:16,11/07/2016 11:57,41,Daytime
729,Airport,132,Trip Completed,11/07/2016 15:14,11/07/2016 15:50,36,Daytime
1046,Airport,132,Trip Completed,11/07/2016 19:31,11/07/2016 20:12,41,Evening
1663,Airport,132,Trip Completed,12/07/2016 07:33,12/07/2016 08:21,48,Early Morning
4027,City,132,Trip Completed,13/07/2016 00:07,13/07/2016 01:25,77,Night
2876,City,132,Trip Completed,13/07/2016 05:49,13/07/2016 06:27,38,Early Morning
3767,Airport,132,Trip Completed,13/07/2016 20:35,13/07/2016 21:09,34,Night
5948,City,132,Trip Completed,15/07/2016 10:36,15/07/2016 11:36,59,Daytime
6027,Airport,132,Trip Completed,15/07/2016 12:46,15/07/2016 13:36,49,Daytime
701,City,133,Trip Completed,11/07/2016 14:01,11/07/2016 15:00,59,Daytime
1529,City,133,Trip Completed,12/07/2016 05:56,12/07/2016 06:49,53,Early Morning
2060,Airport,133,Trip Completed,12/07/2016 15:04,12/07/2016 15:37,33,Daytime
2262,City,133,Trip Completed,12/07/2016 18:30,12/07/2016 18:59,29,Evening
4425,City,133,Trip Completed,14/07/2016 08:24,14/07/2016 08:58,34,Early Morning
4710,City,133,Trip Completed,14/07/2016 13:26,14/07/2016 13:58,31,Daytime
5732,Airport,133,Trip Completed,15/07/2016 07:47,15/07/2016 08:21,33,Early Morning
142,City,134,Trip Completed,11/07/2016 05:25,11/07/2016 06:19,54,Early Morning
430,City,134,Trip Completed,11/07/2016 08:49,11/07/2016 09:47,58,Early Morning
612,Airport,134,Trip Completed,11/07/2016 11:47,11/07/2016 12:37,50,Daytime
927,Airport,134,Trip Completed,11/07/2016 18:22,11/07/2016 18:59,37,Evening
1010,City,134,Trip Completed,11/07/2016 19:14,11/07/2016 20:09,55,Evening
1845,Airport,134,Trip Completed,12/07/2016 09:41,12/07/2016 10:52,71,Early Morning
2234,Airport,134,Trip Completed,12/07/2016 18:19,12/07/2016 19:03,44,Evening
2633,Airport,134,Trip Completed,12/07/2016 22:18,12/07/2016 23:06,48,Night
4012,Airport,134,Trip Completed,13/07/2016 23:54,14/07/2016 00:37,43,Night
5039,City,134,Trip Completed,14/07/2016 19:20,14/07/2016 19:53,33,Evening
6760,Airport,134,Trip Completed,15/07/2016 00:03,15/07/2016 00:47,44,Night
5681,City,134,Trip Completed,15/07/2016 07:17,15/07/2016 07:48,31,Early Morning
6253,Airport,134,Trip Completed,15/07/2016 18:01,15/07/2016 18:57,55,Evening
6558,Airport,134,Trip Completed,15/07/2016 21:05,15/07/2016 22:05,60,Night
565,City,135,Trip Completed,11/07/2016 10:19,11/07/2016 11:26,67,Daytime
599,Airport,135,Trip Completed,11/07/2016 11:38,11/07/2016 12:45,67,Daytime
1772,Airport,135,Trip Completed,12/07/2016 08:54,12/07/2016 09:32,38,Early Morning
3357,Airport,135,Trip Completed,13/07/2016 13:27,13/07/2016 14:15,48,Daytime
4408,City,135,Trip Completed,14/07/2016 08:02,14/07/2016 08:40,38,Early Morning
1363,Airport,136,Trip Completed,11/07/2016 00:00,11/07/2016 01:11,71,Night
625,Airport,136,Trip Completed,11/07/2016 12:05,11/07/2016 13:15,70,Daytime
1636,Airport,136,Trip Completed,12/07/2016 07:17,12/07/2016 07:47,30,Early Morning
2253,Airport,136,Trip Completed,12/07/2016 18:22,12/07/2016 19:31,69,Evening
3471,Airport,136,Trip Completed,13/07/2016 17:13,13/07/2016 18:22,70,Evening
4402,City,136,Trip Completed,14/07/2016 08:04,14/07/2016 09:10,66,Early Morning
458,Airport,137,Trip Completed,11/07/2016 09:12,11/07/2016 10:24,72,Early Morning
681,City,137,Trip Completed,11/07/2016 13:32,11/07/2016 14:18,46,Daytime
1084,Airport,137,Trip Completed,11/07/2016 19:59,11/07/2016 20:33,34,Evening
1896,Airport,137,Trip Completed,12/07/2016 10:23,12/07/2016 11:25,62,Daytime
3132,Airport,137,Trip Completed,13/07/2016 08:43,13/07/2016 09:54,71,Early Morning
3940,City,137,Trip Completed,13/07/2016 22:23,13/07/2016 23:09,45,Night
4943,Airport,137,Trip Completed,14/07/2016 18:27,14/07/2016 19:22,55,Evening
5537,Airport,137,Trip Completed,15/07/2016 05:28,15/07/2016 05:55,27,Early Morning
6310,City,137,Trip Completed,15/07/2016 18:25,15/07/2016 19:01,36,Evening
6587,Airport,137,Trip Completed,15/07/2016 21:24,15/07/2016 22:03,39,Night
6756,City,137,Trip Completed,15/07/2016 23:57,16/07/2016 00:51,54,Night
97,City,138,Trip Completed,11/07/2016 05:01,11/07/2016 05:39,38,Early Morning
1266,Airport,138,Trip Completed,11/07/2016 22:00,11/07/2016 22:55,55,Night
2118,Airport,138,Trip Completed,12/07/2016 16:41,12/07/2016 17:49,68,Evening
2906,Airport,138,Trip Completed,13/07/2016 06:09,13/07/2016 07:16,66,Early Morning
3432,Airport,138,Trip Completed,13/07/2016 16:07,13/07/2016 17:02,54,Evening
5921,City,138,Trip Completed,15/07/2016 10:04,15/07/2016 10:42,38,Daytime
6192,Airport,138,Trip Completed,15/07/2016 17:12,15/07/2016 18:20,68,Evening
6705,Airport,138,Trip Completed,15/07/2016 22:57,16/07/2016 00:09,72,Night
242,Airport,139,Trip Completed,11/07/2016 06:31,11/07/2016 07:21,50,Early Morning
1359,City,139,Trip Completed,11/07/2016 23:51,12/07/2016 00:50,59,Night
1865,Airport,139,Trip Completed,12/07/2016 09:50,12/07/2016 10:58,68,Early Morning
2024,Airport,139,Trip Completed,12/07/2016 13:55,12/07/2016 14:32,37,Daytime
2768,Airport,139,Trip Completed,13/07/2016 04:17,13/07/2016 04:45,28,Early Morning
3067,City,139,Trip Completed,13/07/2016 07:59,13/07/2016 09:01,61,Early Morning
3316,Airport,139,Trip Completed,13/07/2016 12:02,13/07/2016 13:02,60,Daytime
4084,Airport,139,Trip Completed,14/07/2016 02:44,14/07/2016 03:44,60,Night
4858,City,139,Trip Completed,14/07/2016 17:33,14/07/2016 18:12,39,Evening
5566,Airport,139,Trip Completed,15/07/2016 05:43,15/07/2016 06:59,76,Early Morning
6384,Airport,139,Trip Completed,15/07/2016 19:21,15/07/2016 20:26,65,Evening
2001,Airport,140,Trip Completed,12/07/2016 13:01,12/07/2016 14:00,59,Daytime
3483,City,140,Trip Completed,13/07/2016 17:23,13/07/2016 18:36,73,Evening
3990,Airport,140,Trip Completed,13/07/2016 23:20,13/07/2016 23:50,31,Night
4531,City,140,Trip Completed,14/07/2016 09:29,14/07/2016 10:30,62,Early Morning
5518,City,140,Trip Completed,15/07/2016 05:15,15/07/2016 06:16,61,Early Morning
5869,City,140,Trip Completed,15/07/2016 09:22,15/07/2016 10:11,49,Early Morning
60,City,141,Trip Completed,11/07/2016 03:57,11/07/2016 04:46,49,Night
282,City,141,Trip Completed,11/07/2016 06:56,11/07/2016 08:11,75,Early Morning
1614,Airport,141,Trip Completed,12/07/2016 06:55,12/07/2016 07:30,35,Early Morning
2331,Airport,141,Trip Completed,12/07/2016 19:13,12/07/2016 20:28,75,Evening
2825,Airport,141,Trip Completed,13/07/2016 05:14,13/07/2016 05:51,38,Early Morning
3411,Airport,141,Trip Completed,13/07/2016 15:28,13/07/2016 16:36,68,Daytime
4143,Airport,141,Trip Completed,14/07/2016 04:51,14/07/2016 05:40,50,Early Morning
4637,City,141,Trip Completed,14/07/2016 11:29,14/07/2016 12:16,47,Daytime
4729,Airport,141,Trip Completed,14/07/2016 14:04,14/07/2016 15:11,67,Daytime
5318,Airport,141,Trip Completed,14/07/2016 22:08,14/07/2016 22:58,49,Night
6619,City,141,Trip Completed,15/07/2016 21:52,15/07/2016 22:46,54,Night
444,Airport,142,Trip Completed,11/07/2016 09:09,11/07/2016 09:52,43,Early Morning
1260,Airport,142,Trip Completed,11/07/2016 21:59,11/07/2016 23:10,71,Night
1976,Airport,142,Trip Completed,12/07/2016 12:18,12/07/2016 13:30,72,Daytime
2096,Airport,142,Trip Completed,12/07/2016 16:01,12/07/2016 17:04,63,Evening
2732,City,142,Trip Completed,13/07/2016 02:33,13/07/2016 03:38,65,Night
5383,City,142,Trip Completed,14/07/2016 00:03,14/07/2016 00:34,30,Night
4156,City,142,Trip Completed,14/07/2016 05:07,14/07/2016 06:06,59,Early Morning
4761,City,142,Trip Completed,14/07/2016 15:31,14/07/2016 15:52,21,Daytime
6446,Airport,142,Trip Completed,15/07/2016 20:02,15/07/2016 20:53,51,Night
6610,City,142,Trip Completed,15/07/2016 21:49,15/07/2016 23:01,72,Night
638,City,143,Trip Completed,11/07/2016 12:30,11/07/2016 13:14,44,Daytime
1644,Airport,143,Trip Completed,12/07/2016 07:16,12/07/2016 07:58,42,Early Morning
2040,Airport,143,Trip Completed,12/07/2016 14:25,12/07/2016 14:57,32,Daytime
2794,City,143,Trip Completed,13/07/2016 04:55,13/07/2016 06:01,67,Early Morning
3172,Airport,143,Trip Completed,13/07/2016 09:13,13/07/2016 10:24,71,Early Morning
6559,Airport,143,Trip Completed,15/07/2016 21:00,15/07/2016 21:58,58,Night
243,City,144,Trip Completed,11/07/2016 06:34,11/07/2016 07:09,35,Early Morning
296,Airport,144,Trip Completed,11/07/2016 07:12,11/07/2016 07:54,42,Early Morning
677,City,144,Trip Completed,11/07/2016 13:26,11/07/2016 13:58,32,Daytime
1360,City,144,Trip Completed,11/07/2016 23:54,12/07/2016 01:09,75,Night
1916,Airport,144,Trip Completed,12/07/2016 10:43,12/07/2016 11:11,28,Daytime
2397,City,144,Trip Completed,12/07/2016 19:45,12/07/2016 20:19,34,Evening
3624,Airport,144,Trip Completed,13/07/2016 18:52,13/07/2016 19:54,62,Evening
4799,City,144,Trip Completed,14/07/2016 16:56,14/07/2016 17:48,52,Evening
5241,City,144,Trip Completed,14/07/2016 21:13,14/07/2016 21:42,29,Night
6380,Airport,144,Trip Completed,15/07/2016 19:19,15/07/2016 20:25,66,Evening
998,Airport,145,Trip Completed,11/07/2016 19:01,11/07/2016 19:48,47,Evening
1281,Airport,145,Trip Completed,11/07/2016 22:12,11/07/2016 22:51,39,Night
2045,Airport,145,Trip Completed,12/07/2016 14:43,12/07/2016 15:06,23,Daytime
2424,City,145,Trip Completed,12/07/2016 20:03,12/07/2016 21:04,61,Night
3162,Airport,145,Trip Completed,13/07/2016 09:11,13/07/2016 09:38,26,Early Morning
3222,City,145,Trip Completed,13/07/2016 09:51,13/07/2016 10:54,63,Early Morning
4098,City,145,Trip Completed,14/07/2016 03:11,14/07/2016 03:59,48,Night
4905,Airport,145,Trip Completed,14/07/2016 18:00,14/07/2016 18:41,40,Evening
5622,Airport,145,Trip Completed,15/07/2016 06:27,15/07/2016 07:38,71,Early Morning
318,City,146,Trip Completed,11/07/2016 07:28,11/07/2016 08:43,75,Early Morning
557,City,146,Trip Completed,11/07/2016 10:15,11/07/2016 11:10,55,Daytime
2034,Airport,146,Trip Completed,12/07/2016 14:16,12/07/2016 15:20,64,Daytime
2392,City,146,Trip Completed,12/07/2016 19:50,12/07/2016 21:04,74,Evening
4542,Airport,146,Trip Completed,14/07/2016 09:40,14/07/2016 10:08,28,Early Morning
5500,City,146,Trip Completed,15/07/2016 05:00,15/07/2016 06:04,64,Early Morning
6382,Airport,146,Trip Completed,15/07/2016 19:15,15/07/2016 20:28,73,Evening
6575,City,146,Trip Completed,15/07/2016 21:18,15/07/2016 21:58,40,Night
1827,Airport,147,Trip Completed,12/07/2016 09:35,12/07/2016 10:24,49,Early Morning
2095,City,147,Trip Completed,12/07/2016 15:56,12/07/2016 16:43,47,Daytime
3092,Airport,147,Trip Completed,13/07/2016 08:15,13/07/2016 08:50,35,Early Morning
4813,City,147,Trip Completed,14/07/2016 17:17,14/07/2016 18:18,62,Evening
5164,City,147,Trip Completed,14/07/2016 20:25,14/07/2016 20:54,29,Night
6702,City,147,Trip Completed,15/07/2016 22:47,15/07/2016 23:27,40,Night
429,City,148,Trip Completed,11/07/2016 08:54,11/07/2016 09:47,53,Early Morning
2681,Airport,148,Trip Completed,12/07/2016 00:10,12/07/2016 01:06,56,Night
3160,City,148,Trip Completed,13/07/2016 09:11,13/07/2016 09:35,25,Early Morning
3400,City,148,Trip Completed,13/07/2016 15:04,13/07/2016 16:09,65,Daytime
3889,Airport,148,Trip Completed,13/07/2016 21:53,13/07/2016 22:32,39,Night
4151,City,148,Trip Completed,14/07/2016 04:58,14/07/2016 06:08,70,Early Morning
4738,Airport,148,Trip Completed,14/07/2016 14:44,14/07/2016 15:58,74,Daytime
4963,Airport,148,Trip Completed,14/07/2016 18:35,14/07/2016 19:50,75,Evening
311,Airport,149,Trip Completed,11/07/2016 07:27,11/07/2016 08:08,41,Early Morning
928,City,149,Trip Completed,11/07/2016 18:29,11/07/2016 19:15,46,Evening
1468,City,149,Trip Completed,12/07/2016 05:09,12/07/2016 06:06,57,Early Morning
2677,City,149,Trip Completed,12/07/2016 23:54,13/07/2016 00:31,37,Night
2916,City,149,Trip Completed,13/07/2016 06:12,13/07/2016 07:23,71,Early Morning
4663,City,149,Trip Completed,14/07/2016 12:16,14/07/2016 12:59,43,Daytime
6741,City,149,Trip Completed,15/07/2016 23:42,16/07/2016 00:09,27,Night
48,City,150,Trip Completed,11/07/2016 03:14,11/07/2016 04:19,65,Night
838,City,150,Trip Completed,11/07/2016 17:43,11/07/2016 18:41,58,Evening
1657,Airport,150,Trip Completed,12/07/2016 07:29,12/07/2016 08:12,43,Early Morning
2032,Airport,150,Trip Completed,12/07/2016 14:14,12/07/2016 15:20,66,Daytime
3507,City,150,Trip Completed,13/07/2016 17:38,13/07/2016 18:21,43,Evening
3780,City,150,Trip Completed,13/07/2016 20:45,13/07/2016 21:27,41,Night
6180,City,150,Trip Completed,15/07/2016 17:02,15/07/2016 17:48,46,Evening
6615,City,150,Trip Completed,15/07/2016 21:46,15/07/2016 22:22,36,Night
797,City,151,Trip Completed,11/07/2016 17:16,11/07/2016 18:12,56,Evening
1564,City,151,Trip Completed,12/07/2016 06:18,12/07/2016 07:14,56,Early Morning
2075,City,151,Trip Completed,12/07/2016 15:31,12/07/2016 16:47,76,Daytime
2822,City,151,Trip Completed,13/07/2016 05:14,13/07/2016 05:50,36,Early Morning
3387,City,151,Trip Completed,13/07/2016 14:36,13/07/2016 15:22,46,Daytime
4315,City,151,Trip Completed,14/07/2016 06:46,14/07/2016 07:33,47,Early Morning
5549,Airport,151,Trip Completed,15/07/2016 05:29,15/07/2016 06:15,46,Early Morning
6284,City,151,Trip Completed,15/07/2016 18:18,15/07/2016 19:10,52,Evening
6403,Airport,151,Trip Completed,15/07/2016 19:25,15/07/2016 20:15,50,Evening
6684,Airport,151,Trip Completed,15/07/2016 22:34,15/07/2016 23:27,53,Night
451,City,152,Trip Completed,11/07/2016 09:10,11/07/2016 10:10,60,Early Morning
588,City,152,Trip Completed,11/07/2016 11:20,11/07/2016 11:53,33,Daytime
671,Airport,152,Trip Completed,11/07/2016 13:16,11/07/2016 14:08,52,Daytime
1369,Airport,152,Trip Completed,12/07/2016 00:15,12/07/2016 00:53,38,Night
1688,City,152,Trip Completed,12/07/2016 07:51,12/07/2016 08:21,30,Early Morning
2861,City,152,Trip Completed,13/07/2016 05:38,13/07/2016 06:49,70,Early Morning
3354,City,152,Trip Completed,13/07/2016 13:25,13/07/2016 14:39,75,Daytime
5141,Airport,152,Trip Completed,14/07/2016 20:15,14/07/2016 21:00,45,Night
5460,Airport,152,Trip Completed,15/07/2016 04:06,15/07/2016 04:52,46,Early Morning
5904,City,152,Trip Completed,15/07/2016 10:00,15/07/2016 10:34,34,Daytime
5973,Airport,152,Trip Completed,15/07/2016 11:10,15/07/2016 12:12,62,Daytime
704,Airport,153,Trip Completed,11/07/2016 14:12,11/07/2016 15:06,54,Daytime
785,City,153,Trip Completed,11/07/2016 16:49,11/07/2016 17:24,35,Evening
2631,Airport,153,Trip Completed,12/07/2016 22:18,12/07/2016 23:07,49,Night
2911,Airport,153,Trip Completed,13/07/2016 06:09,13/07/2016 06:59,50,Early Morning
3360,Airport,153,Trip Completed,13/07/2016 13:37,13/07/2016 14:20,44,Daytime
3667,Airport,153,Trip Completed,13/07/2016 19:23,13/07/2016 20:11,48,Evening
4624,Airport,153,Trip Completed,14/07/2016 11:05,14/07/2016 11:53,48,Daytime
